                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.42726,                0.27736,                0.83228,                0.50923,                0.20082,                0.84544,                0.95065,                0.88077,                0.94938,                0.79082,                 0.5977,                0.38047,                0.87894,                0.70195,                0.38488,                0.90922,              0.0010298,              0.0010298,              0.0010298
                    101,                0.43401,                 0.2775,                0.83886,                0.51165,                0.23037,                 0.8543,                0.93774,                0.90256,                0.94926,                0.79071,                0.59354,                0.37241,                0.88527,                0.70578,                 0.3711,                0.91898,              0.0010199,              0.0010199,              0.0010199
                    102,                0.41301,                0.26903,                0.83095,                0.49877,                0.22007,                0.85017,                0.92723,                0.87179,                0.93727,                0.77509,                0.60453,                0.38671,                0.88836,                0.73001,                 0.4191,                0.92599,                0.00101,                0.00101,                0.00101
                    103,                0.42244,                0.27378,                0.83231,                0.50189,                0.20639,                0.85133,                0.91492,                0.87308,                0.93804,                0.76449,                0.62848,                0.40703,                0.89883,                0.75217,                0.44147,                0.93336,              0.0010001,              0.0010001,              0.0010001
                    104,                0.44288,                0.28346,                0.83903,                0.52956,                0.24294,                 0.8597,                0.95486,                0.87692,                 0.9539,                0.79696,                0.57581,                0.37231,                0.87306,                0.67967,                0.40988,                0.89467,              0.0009902,              0.0009902,              0.0009902
                    105,                0.41753,                0.27443,                  0.817,                0.49061,                 0.2012,                0.83282,                0.95974,                0.88641,                0.95868,                0.81371,                0.54141,                0.35272,                0.85623,                0.64864,                0.36281,                0.88033,              0.0009803,              0.0009803,              0.0009803
                    106,                 0.4174,                0.25961,                0.83908,                0.49235,                0.20142,                0.85428,                0.96134,                0.92441,                0.96835,                 0.8245,                 0.5469,                0.33474,                0.85095,                0.63748,                0.29125,                 0.8694,              0.0009704,              0.0009704,              0.0009704
                    107,                0.41996,                0.26898,                0.83512,                0.48212,                 0.2048,                0.85136,                0.96901,                0.92192,                0.96496,                0.82528,                0.53745,                0.32324,                0.85227,                0.64052,                 0.2965,                0.86942,              0.0009605,              0.0009605,              0.0009605
                    108,                0.41446,                0.26238,                0.83277,                0.48976,                0.19142,                0.84914,                 0.9576,                0.92654,                0.96173,                0.81629,                 0.5436,                0.32829,                0.86061,                0.65256,                0.32513,                0.88223,              0.0009506,              0.0009506,              0.0009506
                    109,                0.42298,                0.26249,                0.83802,                0.51487,                0.20877,                0.85452,                0.94476,                0.92692,                0.96274,                0.81076,                0.55066,                0.33739,                0.86497,                0.66023,                0.32748,                0.89261,              0.0009407,              0.0009407,              0.0009407
                    110,                  0.412,                0.26096,                0.82124,                0.50769,                0.21525,                0.83785,                0.92299,                0.92051,                0.95588,                0.80607,                0.55071,                0.34569,                0.86729,                0.65416,                0.33605,                0.89631,              0.0009308,              0.0009308,              0.0009308
                    111,                0.42018,                0.26475,                 0.8252,                0.50651,                0.19881,                0.83876,                0.94727,                 0.9141,                0.95745,                0.80797,                0.57288,                0.34545,                0.87068,                 0.6711,                 0.3357,                0.89351,              0.0009209,              0.0009209,              0.0009209
                    112,                 0.4095,                0.26127,                0.82983,                0.49202,                0.21538,                0.84916,                0.95498,                 0.9246,                0.95935,                0.81936,                0.54813,                0.34129,                0.85886,                0.64022,                0.33673,                0.87972,               0.000911,               0.000911,               0.000911
                    113,                0.40963,                0.26432,                 0.8198,                0.49789,                0.21039,                0.84139,                0.95721,                0.91776,                0.95823,                0.81825,                0.54256,                 0.3489,                0.85908,                0.63761,                0.34138,                0.88137,              0.0009011,              0.0009011,              0.0009011
                    114,                0.39898,                 0.2484,                0.82456,                 0.4889,                0.20579,                0.84454,                0.94152,                0.91282,                 0.9549,                0.81287,                0.55043,                0.36196,                 0.8664,                0.64856,                0.38155,                 0.8903,              0.0008912,              0.0008912,              0.0008912
                    115,                0.39374,                0.25125,                0.81743,                0.46444,                0.17616,                0.82872,                0.93426,                0.89273,                0.95178,                0.78998,                0.58529,                0.36967,                0.88551,                0.68509,                 0.4094,                0.90895,              0.0008813,              0.0008813,              0.0008813
                    116,                0.40201,                 0.2609,                0.81602,                0.48372,                0.20339,                 0.8336,                0.90194,                0.89621,                0.94477,                0.77875,                0.60226,                0.40404,                0.89668,                0.71675,                0.45515,                0.93288,              0.0008714,              0.0008714,              0.0008714
                    117,                0.41182,                0.26264,                0.82332,                 0.4813,                0.20035,                0.83728,                0.90174,                0.89421,                0.94772,                  0.787,                0.59585,                0.39617,                0.89318,                0.71287,                0.44189,                0.92938,              0.0008615,              0.0008615,              0.0008615
                    118,                 0.4198,                0.26493,                0.83756,                0.50631,                0.20198,                 0.8603,                0.94478,                0.90385,                0.96062,                0.80409,                0.59995,                 0.3458,                0.87571,                0.69616,                0.33876,                0.89122,              0.0008516,              0.0008516,              0.0008516
                    119,                0.41535,                0.26797,                0.82026,                0.49121,                0.22505,                0.83625,                0.94114,                0.90897,                0.96227,                0.82334,                0.55407,                0.33159,                0.86327,                0.63929,                0.31994,                0.87556,              0.0008417,              0.0008417,              0.0008417
                    120,                0.41484,                 0.2662,                0.83028,                0.48396,                0.20648,                0.84875,                 0.9358,                0.89231,                 0.9557,                0.81239,                  0.574,                0.36455,                0.86982,                0.63944,                0.37381,                0.88476,              0.0008318,              0.0008318,              0.0008318
                    121,                0.40771,                0.26973,                 0.8273,                 0.4622,                0.19765,                0.84172,                0.93171,                0.89201,                0.95175,                0.80427,                0.57511,                 0.3718,                0.88172,                0.65429,                0.41497,                0.89888,              0.0008219,              0.0008219,              0.0008219
                    122,                0.39305,                0.26369,                0.82063,                0.47328,                0.18924,                 0.8431,                0.89762,                0.87564,                0.94171,                0.77061,                0.60111,                0.39993,                0.91086,                0.72235,                0.48967,                0.92818,               0.000812,               0.000812,               0.000812
                    123,                0.41349,                0.27266,                0.81488,                0.48269,                 0.2026,                0.83199,                0.90016,                0.87853,                0.93605,                0.74715,                0.65404,                0.45105,                0.94721,                0.77719,                0.56018,                0.97109,              0.0008021,              0.0008021,              0.0008021
                    124,                0.40473,                0.27378,                0.81203,                 0.4915,                0.22011,                0.83427,                0.91126,                0.88212,                0.94462,                 0.7648,                0.63457,                0.41671,                0.93432,                0.75996,                0.48965,                0.96553,              0.0007922,              0.0007922,              0.0007922
                    125,                0.39008,                0.26378,                0.81551,                0.46196,                0.21003,                0.83723,                0.92517,                0.90385,                0.95438,                0.79219,                0.59491,                0.37906,                0.89913,                0.70055,                0.43391,                0.92832,              0.0007823,              0.0007823,              0.0007823
                    126,                0.37609,                0.24962,                0.82095,                0.45412,                0.18247,                0.84041,                0.95096,                 0.9141,                0.96366,                0.82416,                0.54095,                0.33468,                0.85564,                0.62922,                0.33444,                0.87987,              0.0007724,              0.0007724,              0.0007724
                    127,                0.38444,                 0.2427,                0.81112,                 0.4481,                0.18608,                0.82602,                0.95407,                0.91538,                0.96376,                 0.8303,                0.51448,                0.32367,                 0.8438,                0.60536,                0.31068,                0.86547,              0.0007625,              0.0007625,              0.0007625
                    128,                0.39301,                0.24577,                0.82087,                0.45756,                0.20816,                0.83375,                0.93589,                0.93571,                0.96262,                0.83216,                0.52385,                0.31848,                0.84769,                0.59756,                0.30417,                0.86406,              0.0007526,              0.0007526,              0.0007526
                    129,                0.36952,                0.24184,                0.82017,                0.42747,                 0.1739,                0.83537,                0.94218,                0.93718,                0.96291,                0.83275,                0.50948,                0.31137,                0.84613,                0.59405,                0.30094,                0.86545,              0.0007427,              0.0007427,              0.0007427
                    130,                0.37015,                0.23727,                0.81113,                0.42424,                0.18042,                 0.8252,                0.94054,                0.93278,                0.96266,                0.82393,                0.51093,                0.31177,                0.84717,                0.61016,                0.31194,                0.87156,              0.0007328,              0.0007328,              0.0007328
                    131,                0.39303,                0.24393,                0.82866,                0.47252,                0.19114,                0.84392,                0.93595,                 0.9359,                 0.9621,                0.82209,                0.52907,                0.32203,                0.84938,                0.62067,                0.30249,                0.87522,              0.0007229,              0.0007229,              0.0007229
                    132,                0.37168,                0.24015,                0.81378,                0.42881,                0.18633,                0.82859,                0.94775,                0.93012,                0.96274,                0.82592,                0.52407,                0.31271,                0.85107,                0.61689,                0.29597,                0.87768,               0.000713,               0.000713,               0.000713
                    133,                0.35147,                0.23114,                  0.824,                0.41926,                0.18803,                0.84381,                 0.9474,                0.93077,                0.96249,                0.82775,                0.52081,                0.31291,                0.85046,                0.61471,                0.29522,                0.87721,              0.0007031,              0.0007031,              0.0007031
                    134,                0.37578,                0.24044,                 0.8246,                0.44442,                0.19084,                0.84072,                0.95719,                0.91735,                0.96308,                 0.8286,                0.52331,                 0.3141,                0.84979,                0.61612,                0.32129,                0.87454,              0.0006932,              0.0006932,              0.0006932
                    135,                 0.3482,                0.23507,                0.79876,                0.43057,                0.19086,                0.81572,                0.95553,                0.90385,                  0.959,                0.82612,                0.51951,                0.31633,                0.84921,                0.60876,                0.33505,                0.87468,              0.0006833,              0.0006833,              0.0006833
                    136,                0.38478,                0.24677,                0.83203,                0.44551,                0.17922,                0.85295,                0.93419,                0.92809,                0.95901,                0.82562,                0.52215,                0.31574,                0.85151,                 0.6149,                0.33327,                0.87804,              0.0006734,              0.0006734,              0.0006734
                    137,                0.36473,                0.23887,                0.81321,                0.42513,                0.18092,                0.82612,                0.93763,                0.92511,                0.96079,                0.82845,                0.52917,                0.31483,                0.85097,                0.61911,                0.32064,                0.87691,              0.0006635,              0.0006635,              0.0006635
                    138,                0.38279,                0.25276,                0.80884,                0.44781,                0.19475,                0.82155,                0.93403,                0.93333,                0.96258,                0.82809,                0.52028,                0.31719,                0.84721,                0.61692,                0.30226,                0.87076,              0.0006536,              0.0006536,              0.0006536
                    139,                0.35036,                0.23046,                0.82139,                0.41965,                0.17976,                0.83691,                0.95248,                0.92518,                0.96679,                 0.8345,                0.50942,                0.30454,                0.84172,                 0.6001,                0.30153,                0.86146,              0.0006437,              0.0006437,              0.0006437
                    140,                0.37982,                0.24719,                0.81049,                0.44858,                0.20311,                0.82761,                0.96247,                0.92059,                0.96399,                0.83232,                0.50987,                0.30036,                0.84042,                0.60026,                0.29663,                0.85903,              0.0006338,              0.0006338,              0.0006338
                    141,                0.35073,                0.22744,                0.80643,                0.41539,                 0.1672,                0.82051,                0.95217,                0.92949,                0.96695,                0.83786,                0.49826,                0.29092,                0.83759,                0.59096,                0.28489,                0.85942,              0.0006239,              0.0006239,              0.0006239
                    142,                0.37024,                0.23787,                0.81329,                  0.429,                0.19325,                0.82673,                0.96359,                0.91601,                0.96696,                0.84057,                0.49853,                 0.2934,                0.83918,                0.58733,                0.28471,                 0.8606,               0.000614,               0.000614,               0.000614
                    143,                0.36063,                0.23732,                0.80737,                0.42976,                0.18877,                0.82286,                0.96985,                0.90736,                0.96719,                0.84059,                0.49824,                0.30085,                0.84252,                0.58576,                0.28775,                0.86153,              0.0006041,              0.0006041,              0.0006041
                    144,                0.35204,                0.23199,                0.81967,                0.40805,                0.18887,                0.83077,                0.94592,                0.91944,                0.96344,                0.82713,                0.51952,                0.31758,                0.85368,                0.60479,                0.32027,                0.87858,              0.0005942,              0.0005942,              0.0005942
                    145,                0.35699,                0.23336,                0.81419,                0.42784,                 0.1793,                0.82559,                 0.9523,                0.89592,                 0.9595,                0.82449,                0.52618,                0.31805,                0.86065,                0.61523,                0.33289,                0.88753,              0.0005843,              0.0005843,              0.0005843
                    146,                0.35504,                0.23233,                0.81404,                0.40203,                0.18119,                 0.8266,                0.95088,                0.89337,                0.96122,                0.82784,                0.52434,                0.31685,                 0.8633,                0.61137,                0.34428,                0.88884,              0.0005744,              0.0005744,              0.0005744
                    147,                0.35611,                0.22632,                0.80918,                0.43665,                0.19754,                0.82478,                0.95692,                    0.9,                0.96665,                0.82945,                0.53399,                0.32832,                0.86516,                0.61776,                0.33156,                0.88895,              0.0005645,              0.0005645,              0.0005645
                    148,                0.35374,                 0.2281,                0.82052,                0.41334,                0.19121,                0.83514,                 0.9674,                0.91298,                0.97213,                0.84269,                0.50532,                 0.3059,                0.85036,                0.59374,                0.30621,                 0.8696,              0.0005546,              0.0005546,              0.0005546
                    149,                0.33836,                0.22255,                0.80789,                0.38373,                 0.1671,                 0.8179,                0.96129,                0.92821,                 0.9719,                0.84832,                0.50134,                0.29935,                0.84964,                0.58358,                0.28535,                0.86606,              0.0005447,              0.0005447,              0.0005447
                    150,                0.36528,                0.23719,                0.82023,                0.43844,                0.19976,                0.83736,                0.95871,                0.92288,                0.96828,                0.84702,                0.49668,                0.30259,                0.84869,                0.57914,                 0.3028,                0.86759,              0.0005348,              0.0005348,              0.0005348
                    151,                0.35507,                0.22711,                 0.8155,                0.42816,                 0.1853,                0.83147,                0.95213,                0.91808,                0.96447,                0.84182,                0.50482,                0.31102,                0.84966,                0.58985,                0.31816,                0.87039,              0.0005249,              0.0005249,              0.0005249
                    152,                0.34922,                0.22701,                0.81385,                0.41011,                0.17908,                0.82529,                0.95287,                0.90513,                0.96343,                0.83337,                0.50482,                0.30597,                0.84804,                0.60045,                0.32051,                 0.8725,               0.000515,               0.000515,               0.000515
                    153,                0.35754,                0.23266,                0.80078,                0.42394,                0.18572,                0.81286,                0.95341,                0.91828,                0.96476,                0.83355,                0.50768,                 0.3071,                0.84863,                0.59991,                 0.3235,                0.87061,              0.0005051,              0.0005051,              0.0005051
                    154,                0.34517,                0.22887,                0.81299,                0.40276,                0.17113,                0.82745,                0.95618,                0.92318,                0.96579,                0.83061,                0.51712,                0.31813,                 0.8504,                0.60009,                0.32574,                0.86905,              0.0004952,              0.0004952,              0.0004952
                    155,                0.36009,                  0.239,                0.81536,                0.42866,                0.20447,                0.83035,                0.95476,                0.92001,                0.96833,                0.83461,                0.51562,                0.30644,                0.84891,                0.60337,                0.31444,                0.86707,              0.0004853,              0.0004853,              0.0004853
                    156,                0.33656,                 0.2293,                0.80614,                0.40287,                0.19327,                0.81941,                0.95371,                0.92949,                0.96757,                0.84074,                0.50845,                0.30328,                0.84783,                0.58863,                0.31269,                0.86253,              0.0004754,              0.0004754,              0.0004754
                    157,                0.31901,                0.21345,                0.80623,                0.38247,                 0.1747,                0.81825,                0.96354,                0.91478,                0.96629,                0.84372,                0.50219,                0.30435,                0.84555,                0.58173,                0.31618,                0.86142,              0.0004655,              0.0004655,              0.0004655
                    158,                0.36224,                0.23187,                0.81262,                0.44167,                0.19751,                0.82787,                0.95649,                0.91795,                0.96632,                0.84008,                0.50368,                0.30608,                0.84391,                 0.5838,                0.32713,                0.85945,              0.0004556,              0.0004556,              0.0004556
                    159,                0.35036,                0.23135,                0.81461,                0.41967,                0.19249,                0.82725,                0.96095,                0.91485,                0.96609,                0.83714,                0.50736,                0.30299,                0.84199,                0.58934,                 0.3299,                0.85845,              0.0004457,              0.0004457,              0.0004457
                    160,                0.34293,                0.22473,                0.79919,                0.41181,                 0.1813,                0.81307,                0.96229,                0.91615,                0.96682,                0.83913,                0.50031,                0.29485,                0.84109,                0.58389,                0.32285,                0.85813,              0.0004358,              0.0004358,              0.0004358
                    161,                0.33516,                0.22303,                0.80032,                 0.3881,                0.16774,                0.81359,                0.96481,                0.91403,                0.96706,                0.84073,                0.49641,                0.29662,                0.84082,                0.57811,                0.32395,                 0.8571,              0.0004259,              0.0004259,              0.0004259
                    162,                0.34288,                0.22134,                0.82218,                0.39742,                0.17781,                0.83254,                0.92591,                 0.9359,                0.96625,                 0.8415,                0.49793,                0.30054,                0.84038,                0.57841,                0.32995,                 0.8555,               0.000416,               0.000416,               0.000416
                    163,                0.32685,                0.21985,                0.80736,                0.39018,                0.17173,                0.81582,                0.94734,                0.92255,                0.96863,                 0.8426,                0.49026,                0.29887,                0.83874,                0.58092,                0.31604,                 0.8588,              0.0004061,              0.0004061,              0.0004061
                    164,                0.30783,                 0.2074,                0.80076,                0.35448,                0.15575,                 0.8114,                0.96665,                0.91282,                0.97035,                0.84363,                0.49282,                0.29704,                0.83945,                0.58397,                0.30373,                0.86187,              0.0003962,              0.0003962,              0.0003962
                    165,                0.33921,                0.21924,                0.81347,                0.40688,                 0.1774,                0.82651,                0.96252,                0.91667,                0.97004,                0.84383,                0.49267,                0.29644,                0.83923,                0.58243,                0.30128,                0.86054,              0.0003863,              0.0003863,              0.0003863
                    166,                0.33437,                 0.2122,                0.81339,                0.39327,                0.16628,                0.82362,                0.96352,                0.91538,                0.96894,                0.84409,                0.48875,                0.29875,                 0.8398,                 0.5739,                0.30838,                0.85924,              0.0003764,              0.0003764,              0.0003764
                    167,                0.32452,                0.21256,                  0.807,                 0.3772,                0.16451,                  0.819,                0.95893,                0.92179,                0.96759,                0.84447,                0.49685,                0.30534,                0.84409,                0.57738,                0.31547,                0.85962,              0.0003665,              0.0003665,              0.0003665
                    168,                0.32706,                0.21203,                 0.8096,                0.38629,                0.16999,                0.82299,                  0.959,                0.92308,                0.96613,                0.83949,                0.49279,                0.30568,                0.84596,                0.57792,                0.32014,                0.86447,              0.0003566,              0.0003566,              0.0003566
                    169,                0.32799,                0.21189,                0.79802,                0.39665,                0.16477,                0.81136,                0.95412,                0.92564,                0.96644,                 0.8411,                0.49113,                0.30428,                0.84564,                0.57577,                0.31664,                0.86467,              0.0003467,              0.0003467,              0.0003467
                    170,                0.33066,                0.21464,                0.79774,                0.38199,                0.16528,                0.81116,                0.94368,                0.93462,                0.96492,                0.84207,                  0.489,                0.30232,                0.84303,                0.57157,                0.30964,                0.86286,              0.0003368,              0.0003368,              0.0003368
                    171,                0.30846,                0.20185,                0.80935,                0.35467,                0.13754,                0.81795,                0.95399,                0.92821,                0.96602,                0.84348,                0.48884,                0.29385,                0.84175,                0.57228,                0.31094,                 0.8603,              0.0003269,              0.0003269,              0.0003269
                    172,                 0.3215,                0.21065,                0.79841,                0.38407,                 0.1733,                0.80929,                0.95404,                0.93144,                0.96942,                0.84818,                0.48624,                0.29851,                0.84023,                0.57152,                0.30803,                0.86192,               0.000317,               0.000317,               0.000317
                    173,                0.31865,                0.20574,                0.81049,                 0.3754,                0.15405,                0.82299,                0.95698,                0.92949,                0.96878,                0.84701,                0.48605,                0.29522,                0.83953,                0.57454,                0.30943,                0.86062,              0.0003071,              0.0003071,              0.0003071
                    174,                0.34149,                0.21555,                0.80865,                0.39486,                0.17734,                 0.8189,                0.96752,                0.91646,                0.96858,                0.84902,                0.48146,                0.28875,                0.83846,                0.57202,                0.31927,                0.85943,              0.0002972,              0.0002972,              0.0002972
                    175,                0.30667,                0.20305,                0.80573,                 0.3679,                0.15957,                 0.8197,                0.96152,                0.90641,                 0.9646,                0.84635,                0.48506,                0.29324,                0.83869,                0.56956,                0.33152,                 0.8575,              0.0002873,              0.0002873,              0.0002873
                    176,                0.30343,                0.19882,                0.79168,                0.35544,                0.15117,                0.80105,                0.95468,                0.91829,                0.96506,                0.84521,                0.48931,                0.29136,                0.84035,                0.57568,                0.32165,                0.85878,              0.0002774,              0.0002774,              0.0002774
                    177,                0.30869,                0.19624,                0.81073,                0.37555,                0.15828,                0.82533,                0.95761,                0.92051,                0.96534,                0.84617,                0.48526,                0.28816,                0.83983,                0.57322,                0.32067,                0.85933,              0.0002675,              0.0002675,              0.0002675
                    178,                0.30556,                0.19684,                0.79952,                0.35834,                0.14553,                0.80534,                0.96006,                0.92447,                0.96737,                0.84549,                0.48468,                0.28827,                0.84091,                0.57751,                0.31443,                0.86029,              0.0002576,              0.0002576,              0.0002576
                    179,                0.30498,                0.19946,                0.80843,                 0.3672,                0.15924,                0.82385,                0.95205,                0.92564,                 0.9671,                0.84474,                0.48394,                0.28866,                0.84344,                0.57229,                0.32701,                0.86035,              0.0002477,              0.0002477,              0.0002477
                    180,                  0.329,                0.21046,                0.81484,                0.39694,                0.17811,                0.82568,                0.96654,                0.91154,                0.96583,                0.84154,                0.48809,                0.29125,                0.84616,                0.57617,                 0.3238,                0.86488,              0.0002378,              0.0002378,              0.0002378
                    181,                 0.3027,                0.19721,                0.80464,                0.35533,                0.14449,                0.81822,                0.94464,                0.92436,                0.96474,                0.84161,                 0.4899,                0.28938,                 0.8473,                0.57943,                0.32442,                 0.8672,              0.0002279,              0.0002279,              0.0002279
                    182,                 0.2922,                 0.1929,                0.78979,                0.34654,                0.14759,                0.80405,                0.94978,                0.92138,                0.96486,                0.84033,                0.49299,                0.29006,                0.84716,                0.58027,                0.32332,                0.86715,               0.000218,               0.000218,               0.000218
                    183,                0.31455,                0.20364,                0.80506,                0.38671,                0.16085,                0.82369,                0.95913,                0.91154,                0.96438,                 0.8424,                0.48939,                 0.2877,                0.84491,                0.57743,                0.32633,                 0.8649,              0.0002081,              0.0002081,              0.0002081
                    184,                0.30073,                0.19655,                 0.8006,                0.35322,                0.15686,                0.80936,                0.95926,                 0.9141,                0.96615,                0.84555,                0.48797,                0.28781,                0.84264,                0.57502,                0.31311,                0.86107,              0.0001982,              0.0001982,              0.0001982
                    185,                0.28907,                0.19097,                0.79566,                0.34074,                0.15059,                0.80759,                0.95458,                0.91026,                0.96639,                0.84659,                0.48598,                0.28893,                0.84249,                0.57262,                0.31475,                0.86119,              0.0001883,              0.0001883,              0.0001883
                    186,                0.28811,                0.18925,                0.79928,                0.34161,                0.15128,                0.81011,                0.95972,                0.91631,                0.96604,                0.84876,                0.48285,                  0.288,                0.84288,                0.56938,                0.31866,                0.86296,              0.0001784,              0.0001784,              0.0001784
                    187,                0.30142,                0.19304,                0.80186,                0.34693,                0.15296,                0.81305,                 0.9618,                0.91538,                0.96734,                0.84762,                0.48683,                0.28636,                0.84506,                0.57266,                0.31662,                0.86473,              0.0001685,              0.0001685,              0.0001685
                    188,                0.30008,                0.18966,                0.78923,                0.36242,                0.14467,                0.80476,                0.95517,                0.90897,                0.96592,                0.84489,                0.48965,                0.28742,                0.84791,                0.57536,                0.32284,                0.86796,              0.0001586,              0.0001586,              0.0001586
                    189,                0.28618,                0.18313,                0.79147,                 0.3402,                0.14404,                0.80125,                0.95556,                 0.9141,                0.96463,                0.84299,                0.49082,                0.28761,                0.84949,                0.57713,                 0.3212,                0.86921,              0.0001487,              0.0001487,              0.0001487
                    190,                0.32216,                0.20322,                0.81068,                0.39446,                0.17103,                0.83163,                0.94894,                 0.9054,                0.96255,                0.83973,                0.49736,                 0.2901,                0.85428,                0.57719,                0.33457,                0.87349,              0.0001388,              0.0001388,              0.0001388
                    191,                 0.2655,                0.17752,                0.77966,                0.29266,                0.11205,                0.78492,                0.95347,                0.89872,                 0.9611,                0.83766,                0.50193,                0.29492,                0.85957,                0.58205,                0.34057,                0.87766,              0.0001289,              0.0001289,              0.0001289
                    192,                0.26351,                0.18466,                 0.7863,                0.29635,                0.13256,                0.79082,                0.95049,                0.89744,                0.96077,                0.83629,                0.49897,                0.29496,                0.86067,                0.57775,                0.34619,                0.87709,               0.000119,               0.000119,               0.000119
                    193,                0.26718,                0.17812,                0.79648,                 0.3056,                0.12209,                0.79939,                0.94985,                0.89744,                0.96097,                0.83843,                0.49835,                0.29323,                0.86074,                0.57635,                0.33524,                0.87829,              0.0001091,              0.0001091,              0.0001091
                    194,                0.27947,                0.18374,                0.80093,                0.31352,                0.11696,                0.81019,                0.94662,                0.90943,                0.96061,                0.84084,                0.49567,                0.28873,                0.86001,                0.57416,                0.32094,                0.87811,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                 0.2471,                0.16724,                 0.7973,                0.27601,                0.11082,                0.80589,                0.94215,                0.91866,                0.96062,                0.84021,                0.49143,                0.28453,                 0.8586,                0.57131,                0.31298,                0.87704,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.25704,                0.17444,                0.78789,                0.28854,                0.11523,                 0.7982,                0.94479,                0.92147,                0.96174,                0.84274,                 0.4905,                 0.2834,                0.85682,                0.57098,                0.31069,                0.87289,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                0.25778,                 0.1682,                 0.7988,                0.28304,                0.11631,                0.80153,                0.94989,                0.92354,                0.96311,                0.84437,                0.49098,                0.28321,                0.85684,                0.57257,                0.30579,                  0.873,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                0.25166,                0.16958,                0.79131,                0.28566,                0.10179,                0.79581,                0.94966,                0.92949,                0.96445,                0.84575,                0.49015,                0.28267,                0.85528,                0.57276,                0.29636,                0.87225,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.25705,                0.17123,                0.79144,                0.27024,                0.11256,                0.79216,                0.95973,                0.92564,                0.96468,                0.84689,                 0.4891,                0.28363,                0.85367,                0.57189,                0.29712,                0.87097,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.26102,                0.16844,                0.78932,                0.29966,                0.11987,                0.80141,                0.96754,                0.91538,                0.96462,                0.84769,                0.48814,                 0.2826,                0.85311,                0.56899,                0.30635,                0.86986,               3.98e-05,               3.98e-05,               3.98e-05
